prov,fecha,casos_tot,dup
Corrientes,2020-05-31,88,29.756209226478255
Entre_Rios,2020-05-31,31,52.831566608494704
Formosa,2020-05-31,0,NA
Jujuy,2020-05-31,6,100
La_Pampa,2020-05-31,5,100
La_Rioja,2020-05-31,63,100
Mendoza,2020-05-31,92,100
Misiones,2020-05-31,28,34.44952933262373
Neuquen,2020-05-31,134,37.700788976644155
Rio_Negro,2020-05-31,396,36.114802336643514
Salta,2020-05-31,8,100
San_Juan,2020-05-31,5,100
San_Luis,2020-05-31,11,100
Santa_Cruz,2020-05-31,50,100
Santa_Fe,2020-05-31,262,100
Santiago_del_Estero,2020-05-31,22,100
Tierra_del_fuego,2020-05-31,136,100
Tucuman,2020-05-31,48,100
Buenos_Aires,2020-06-01,6144,13.006916995327039
CABA,2020-06-01,8480,12.640053045468653
Catamarca,2020-06-01,0,NA
Chaco,2020-06-01,890,28.901435501004965
Chubut,2020-06-01,10,5.261251091855007
Cordoba,2020-06-01,458,100
Corrientes,2020-06-01,94,23.615530282630687
Entre_Rios,2020-06-01,31,52.991934954974546
Formosa,2020-06-01,0,NA
Jujuy,2020-06-01,6,100
La_Pampa,2020-06-01,5,100
La_Rioja,2020-06-01,63,100
Mendoza,2020-06-01,100,100
Misiones,2020-06-01,28,33.741471215100994
Neuquen,2020-06-01,137,39.77245280202356
Rio_Negro,2020-06-01,407,34.094618049013356
Salta,2020-06-01,11,100
San_Juan,2020-06-01,5,100
San_Luis,2020-06-01,11,100
Santa_Cruz,2020-06-01,51,100
Santa_Fe,2020-06-01,265,100
Santiago_del_Estero,2020-06-01,22,100
Tierra_del_fuego,2020-06-01,136,100
Tucuman,2020-06-01,48,100
Buenos_Aires,2020-06-02,6632,13.031477459081845
CABA,2020-06-02,8851,13.993646725668189
Catamarca,2020-06-02,0,NA
Chaco,2020-06-02,920,30.75606474618097
Chubut,2020-06-02,10,100
Cordoba,2020-06-02,459,100
Corrientes,2020-06-02,96,22.59610462888675
Entre_Rios,2020-06-02,33,38.54335041199363
Formosa,2020-06-02,0,NA
Jujuy,2020-06-02,6,100
La_Pampa,2020-06-02,5,100
La_Rioja,2020-06-02,63,100
Mendoza,2020-06-02,100,31.515833270242634
Misiones,2020-06-02,28,44.63923889469438
Neuquen,2020-06-02,140,38.3413667064576
Rio_Negro,2020-06-02,410,37.883085205247575
Salta,2020-06-02,15,5.878000095101894
San_Juan,2020-06-02,5,100
San_Luis,2020-06-02,11,100
Santa_Cruz,2020-06-02,51,100
Santa_Fe,2020-06-02,265,100
Santiago_del_Estero,2020-06-02,22,100
Tierra_del_fuego,2020-06-02,136,100
Tucuman,2020-06-02,48,100
Buenos_Aires,2020-06-03,7074,12.75033265759104
CABA,2020-06-03,9318,14.923572304090484
Catamarca,2020-06-03,0,NA
Chaco,2020-06-03,926,36.860648865076264
Chubut,2020-06-03,11,100
Cordoba,2020-06-03,460,100
Corrientes,2020-06-03,96,24.756395759749672
Entre_Rios,2020-06-03,35,29.452176438556418
Formosa,2020-06-03,0,NA
Jujuy,2020-06-03,6,100
La_Pampa,2020-06-03,5,100
La_Rioja,2020-06-03,63,100
Mendoza,2020-06-03,100,29.65454090204193
Misiones,2020-06-03,29,59.99793368298547
Neuquen,2020-06-03,150,33.122572981237504
Rio_Negro,2020-06-03,426,36.239183880676656
Salta,2020-06-03,15,4.706967835352827
San_Juan,2020-06-03,5,100
San_Luis,2020-06-03,11,100
Santa_Cruz,2020-06-03,51,81.01278085681572
Santa_Fe,2020-06-03,268,100
Santiago_del_Estero,2020-06-03,22,100
Tierra_del_fuego,2020-06-03,136,100
Tucuman,2020-06-03,48,100
Buenos_Aires,2020-06-04,7497,12.215486394764268
CABA,2020-06-04,9755,15.496667197836961
Catamarca,2020-06-04,0,NA
Chaco,2020-06-04,979,34.618250179787964
Chubut,2020-06-04,11,100
Cordoba,2020-06-04,462,100
Corrientes,2020-06-04,96,33.50781705546537
Entre_Rios,2020-06-04,35,25.28106024384491
Formosa,2020-06-04,0,NA
Jujuy,2020-06-04,6,100
La_Pampa,2020-06-04,5,100
La_Rioja,2020-06-04,63,100
Mendoza,2020-06-04,100,100
Misiones,2020-06-04,30,41.82986310085121
Neuquen,2020-06-04,150,26.377268241014843
Rio_Negro,2020-06-04,434,35.614009539553166
Salta,2020-06-04,15,4.805953087500092
San_Juan,2020-06-04,5,100
San_Luis,2020-06-04,11,100
Santa_Cruz,2020-06-04,51,100
Santa_Fe,2020-06-04,273,100
Santiago_del_Estero,2020-06-04,22,100
Tierra_del_fuego,2020-06-04,136,100
Tucuman,2020-06-04,48,100
Buenos_Aires,2020-06-05,7868,12.031505562923902
CABA,2020-06-05,10177,15.939677369163304
Catamarca,2020-06-05,0,NA
Chaco,2020-06-05,1008,29.187105849339847
Chubut,2020-06-05,14,100
Cordoba,2020-06-05,463,100
Corrientes,2020-06-05,96,100
Entre_Rios,2020-06-05,39,18.434662201652717
Formosa,2020-06-05,0,NA
Jujuy,2020-06-05,6,100
La_Pampa,2020-06-05,5,100
La_Rioja,2020-06-05,63,100
Mendoza,2020-06-05,100,100
Misiones,2020-06-05,30,39.47612576676289
Neuquen,2020-06-05,151,26.782137373077195
Rio_Negro,2020-06-05,442,32.9492390905501
Salta,2020-06-05,15,100
San_Juan,2020-06-05,5,100
San_Luis,2020-06-05,11,100
Santa_Cruz,2020-06-05,51,100
Santa_Fe,2020-06-05,274,85.17468737174656
Santiago_del_Estero,2020-06-05,22,100
Tierra_del_fuego,2020-06-05,136,100
Tucuman,2020-06-05,48,100
Buenos_Aires,2020-06-06,8325,11.800338899446638
CABA,2020-06-06,10651,15.440330154808107
Catamarca,2020-06-06,0,NA
Chaco,2020-06-06,1027,25.849280177330385
Chubut,2020-06-06,15,9.779115348785773
Cordoba,2020-06-06,463,100
Corrientes,2020-06-06,96,100
Entre_Rios,2020-06-06,49,12.761213568962535
Formosa,2020-06-06,0,NA
Jujuy,2020-06-06,6,100
La_Pampa,2020-06-06,5,100
La_Rioja,2020-06-06,63,100
Mendoza,2020-06-06,100,100
Misiones,2020-06-06,34,26.47368868064832
Neuquen,2020-06-06,152,29.760740120039305
Rio_Negro,2020-06-06,457,29.831293220752624
Salta,2020-06-06,15,100
San_Juan,2020-06-06,5,100
San_Luis,2020-06-06,11,100
Santa_Cruz,2020-06-06,51,100
Santa_Fe,2020-06-06,276,76.8006970775926
Santiago_del_Estero,2020-06-06,22,100
Tierra_del_fuego,2020-06-06,136,100
Tucuman,2020-06-06,48,100
Buenos_Aires,2020-06-07,8700,12.095059440263006
CABA,2020-06-07,11011,15.522570254901881
Catamarca,2020-06-07,0,NA
Chaco,2020-06-07,1045,24.675049985383943
Chubut,2020-06-07,20,6.588210841874353
Cordoba,2020-06-07,463,100
Corrientes,2020-06-07,96,100
Entre_Rios,2020-06-07,51,8.112561216250318
Formosa,2020-06-07,0,NA
Jujuy,2020-06-07,6,100
La_Pampa,2020-06-07,5,100
La_Rioja,2020-06-07,64,100
Mendoza,2020-06-07,100,100
Misiones,2020-06-07,36,16.217741490926457
Neuquen,2020-06-07,152,40.19746526602025
Rio_Negro,2020-06-07,467,29.243689386848246
Salta,2020-06-07,16,100
San_Juan,2020-06-07,5,100
San_Luis,2020-06-07,11,100
Santa_Cruz,2020-06-07,51,100
Santa_Fe,2020-06-07,276,86.0684585257466
Santiago_del_Estero,2020-06-07,22,100
Tierra_del_fuego,2020-06-07,136,100
Tucuman,2020-06-07,48,100
Buenos_Aires,2020-06-08,9045,13.389795410366268
CABA,2020-06-08,11431,16.320826536247626
Catamarca,2020-06-08,0,NA
Chaco,2020-06-08,1090,24.310615829438692
Chubut,2020-06-08,21,5.200961518778564
Cordoba,2020-06-08,464,100
Corrientes,2020-06-08,96,100
Entre_Rios,2020-06-08,53,7.7299156797789355
Formosa,2020-06-08,0,NA
Jujuy,2020-06-08,6,100
La_Pampa,2020-06-08,5,100
La_Rioja,2020-06-08,64,100
Mendoza,2020-06-08,101,100
Misiones,2020-06-08,36,14.797820837443556
Neuquen,2020-06-08,152,100
Rio_Negro,2020-06-08,478,27.800803411394885
Salta,2020-06-08,16,100
San_Juan,2020-06-08,5,100
San_Luis,2020-06-08,11,100
Santa_Cruz,2020-06-08,51,100
Santa_Fe,2020-06-08,276,100
Santiago_del_Estero,2020-06-08,22,100
Tierra_del_fuego,2020-06-08,136,100
Tucuman,2020-06-08,48,100
Buenos_Aires,2020-06-09,9590,13.93255020984076
CABA,2020-06-09,11966,16.932189268770937
Catamarca,2020-06-09,0,NA
Chaco,2020-06-09,1118,23.78100455430103
Chubut,2020-06-09,26,4.587630148974148
Cordoba,2020-06-09,466,100
Corrientes,2020-06-09,97,100
Entre_Rios,2020-06-09,55,7.908424761331665
Formosa,2020-06-09,0,NA
Jujuy,2020-06-09,8,100
La_Pampa,2020-06-09,5,100
La_Rioja,2020-06-09,64,100
Mendoza,2020-06-09,102,100
Misiones,2020-06-09,36,16.232493492159556
Neuquen,2020-06-09,157,100
Rio_Negro,2020-06-09,491,28.953096533234643
Salta,2020-06-09,16,100
San_Juan,2020-06-09,5,100
San_Luis,2020-06-09,11,100
Santa_Cruz,2020-06-09,51,100
Santa_Fe,2020-06-09,278,100
Santiago_del_Estero,2020-06-09,22,100
Tierra_del_fuego,2020-06-09,136,100
Tucuman,2020-06-09,48,100
Buenos_Aires,2020-06-10,10212,13.766162459421388
CABA,2020-06-10,12488,17.041455897529534
Catamarca,2020-06-10,0,NA
Chaco,2020-06-10,1163,24.775427393543524
Chubut,2020-06-10,26,4.670854307201077
Cordoba,2020-06-10,471,100
Corrientes,2020-06-10,97,100
Entre_Rios,2020-06-10,59,8.238962269547532
Formosa,2020-06-10,0,NA
Jujuy,2020-06-10,8,100
La_Pampa,2020-06-10,5,100
La_Rioja,2020-06-10,64,100
Mendoza,2020-06-10,102,100
Misiones,2020-06-10,36,100
Neuquen,2020-06-10,167,64.39768843331075
Rio_Negro,2020-06-10,503,28.10053171523606
Salta,2020-06-10,17,34.102883157119024
San_Juan,2020-06-10,6,100
San_Luis,2020-06-10,11,100
Santa_Cruz,2020-06-10,51,100
Santa_Fe,2020-06-10,282,100
Santiago_del_Estero,2020-06-10,22,100
Tierra_del_fuego,2020-06-10,136,100
Tucuman,2020-06-10,48,100
Buenos_Aires,2020-06-11,10968,12.916935699700192
CABA,2020-06-11,13026,16.979665103490948
Catamarca,2020-06-11,0,NA
Chaco,2020-06-11,1211,22.393608778631975
Chubut,2020-06-11,26,6.02816324726797
Cordoba,2020-06-11,474,100
Corrientes,2020-06-11,100,100
Entre_Rios,2020-06-11,65,10.795305263794935
Formosa,2020-06-11,0,NA
Jujuy,2020-06-11,8,100
La_Pampa,2020-06-11,5,100
La_Rioja,2020-06-11,64,100
Mendoza,2020-06-11,103,100
Misiones,2020-06-11,37,100
Neuquen,2020-06-11,181,25.395207548579446
Rio_Negro,2020-06-11,517,27.041008684997443
Salta,2020-06-11,17,31.012517898836094
San_Juan,2020-06-11,6,100
San_Luis,2020-06-11,11,100
Santa_Cruz,2020-06-11,51,100
Santa_Fe,2020-06-11,284,100
Santiago_del_Estero,2020-06-11,22,100
Tierra_del_fuego,2020-06-11,136,100
Tucuman,2020-06-11,48,100
Buenos_Aires,2020-06-12,11712,12.06431025599679
CABA,2020-06-12,13591,16.537881602515068
Catamarca,2020-06-12,0,NA
Chaco,2020-06-12,1250,20.412159388161037
Chubut,2020-06-12,30,6.887822271455782
Cordoba,2020-06-12,483,100
Corrientes,2020-06-12,100,90.4922428775729
Entre_Rios,2020-06-12,69,11.986037764765022
Formosa,2020-06-12,1,NA
Jujuy,2020-06-12,8,100
La_Pampa,2020-06-12,5,100
La_Rioja,2020-06-12,64,100
Mendoza,2020-06-12,105,90.1276381367385
Misiones,2020-06-12,37,100
Neuquen,2020-06-12,187,18.223064246004082
Rio_Negro,2020-06-12,533,27.109314101609954
Salta,2020-06-12,17,34.82131179746778
San_Juan,2020-06-12,6,100
San_Luis,2020-06-12,11,100
Santa_Cruz,2020-06-12,51,100
Santa_Fe,2020-06-12,284,100
Santiago_del_Estero,2020-06-12,22,100
Tierra_del_fuego,2020-06-12,136,100
Tucuman,2020-06-12,49,100
Buenos_Aires,2020-06-13,12561,11.07209554668314
CABA,2020-06-13,14149,16.456704607612068
Catamarca,2020-06-13,0,NA
Chaco,2020-06-13,1299,19.21994267320565
Chubut,2020-06-13,39,7.143643093788582
Cordoba,2020-06-13,489,74.30589929259446
Corrientes,2020-06-13,101,74.00055825844147
Entre_Rios,2020-06-13,71,11.502840166210781
Formosa,2020-06-13,27,NA
Jujuy,2020-06-13,8,100
La_Pampa,2020-06-13,5,100
La_Rioja,2020-06-13,64,100
Mendoza,2020-06-13,105,83.88332196534624
Misiones,2020-06-13,37,100
Neuquen,2020-06-13,200,13.619617025837085
Rio_Negro,2020-06-13,546,26.287962548886608
Salta,2020-06-13,19,27.828269962774574
San_Juan,2020-06-13,7,12.470029070006571
San_Luis,2020-06-13,11,100
Santa_Cruz,2020-06-13,51,100
Santa_Fe,2020-06-13,285,100
Santiago_del_Estero,2020-06-13,22,100
Tierra_del_fuego,2020-06-13,136,100
Tucuman,2020-06-13,50,100
Buenos_Aires,2020-06-14,13197,10.749081157600983
CABA,2020-06-14,14707,16.50669391059126
Catamarca,2020-06-14,0,NA
Chaco,2020-06-14,1326,20.212266266006395
Chubut,2020-06-14,41,6.5541849547691635
Cordoba,2020-06-14,495,58.03416334427266
Corrientes,2020-06-14,103,60.67760205546882
Entre_Rios,2020-06-14,86,9.560695173262848
Formosa,2020-06-14,33,NA
Jujuy,2020-06-14,8,100
La_Pampa,2020-06-14,6,100
La_Rioja,2020-06-14,64,100
Mendoza,2020-06-14,112,63.95966073250392
Misiones,2020-06-14,37,100
Neuquen,2020-06-14,209,12.500246070180637
Rio_Negro,2020-06-14,552,26.56423648307215
Salta,2020-06-14,20,18.91146430099145
San_Juan,2020-06-14,7,11.536239215794389
San_Luis,2020-06-14,11,100
Santa_Cruz,2020-06-14,51,100
Santa_Fe,2020-06-14,285,100
Santiago_del_Estero,2020-06-14,22,100
Tierra_del_fuego,2020-06-14,136,100
Tucuman,2020-06-14,56,100
Buenos_Aires,2020-06-15,13749,11.001955933790983
CABA,2020-06-15,15282,16.97068182518806
Catamarca,2020-06-15,0,NA
Chaco,2020-06-15,1364,20.888783548399214
Chubut,2020-06-15,63,4.886811250438126
Cordoba,2020-06-15,497,59.94459054061285
Corrientes,2020-06-15,104,57.45360574410946
Entre_Rios,2020-06-15,88,8.757447940172531
Formosa,2020-06-15,33,0.6483953619264832
Jujuy,2020-06-15,8,100
La_Pampa,2020-06-15,6,100
La_Rioja,2020-06-15,64,100
Mendoza,2020-06-15,112,39.761598115158925
Misiones,2020-06-15,38,100
Neuquen,2020-06-15,212,13.389319184422911
Rio_Negro,2020-06-15,564,29.622446009412702
Salta,2020-06-15,20,17.55288394167106
San_Juan,2020-06-15,7,13.186040578896588
San_Luis,2020-06-15,11,100
Santa_Cruz,2020-06-15,51,100
Santa_Fe,2020-06-15,285,100
Santiago_del_Estero,2020-06-15,22,100
Tierra_del_fuego,2020-06-15,136,100
Tucuman,2020-06-15,56,23.914131955424676
Buenos_Aires,2020-06-16,14546,11.88784954519991
CABA,2020-06-16,15770,17.553713236843492
Catamarca,2020-06-16,0,NA
Chaco,2020-06-16,1387,23.3403814558917
Chubut,2020-06-16,64,4.056194127933838
Cordoba,2020-06-16,498,67.73445702759484
Corrientes,2020-06-16,105,53.93792465059271
Entre_Rios,2020-06-16,100,8.071081834708444
Formosa,2020-06-16,33,100
Jujuy,2020-06-16,8,100
La_Pampa,2020-06-16,6,100
La_Rioja,2020-06-16,64,100
Mendoza,2020-06-16,115,33.26565271155443
Misiones,2020-06-16,38,100
Neuquen,2020-06-16,240,12.242845137430553
Rio_Negro,2020-06-16,581,30.25281230493522
Salta,2020-06-16,20,19.90344664839397
San_Juan,2020-06-16,7,100
San_Luis,2020-06-16,11,100
Santa_Cruz,2020-06-16,51,100
Santa_Fe,2020-06-16,288,100
Santiago_del_Estero,2020-06-16,22,100
Tierra_del_fuego,2020-06-16,136,100
Tucuman,2020-06-16,56,21.591759626564244
Buenos_Aires,2020-06-17,15345,12.720992349366698
CABA,2020-06-17,16292,18.561434040086574
Catamarca,2020-06-17,0,NA
Chaco,2020-06-17,1407,27.456579656828616
Chubut,2020-06-17,72,3.9092019293423674
Cordoba,2020-06-17,504,74.21808919483642
Corrientes,2020-06-17,107,58.84339758191936
Entre_Rios,2020-06-17,105,8.191446363981072
Formosa,2020-06-17,33,100
Jujuy,2020-06-17,9,100
La_Pampa,2020-06-17,6,100
La_Rioja,2020-06-17,64,100
Mendoza,2020-06-17,116,32.7489075937612
Misiones,2020-06-17,38,100
Neuquen,2020-06-17,251,12.359709930530116
Rio_Negro,2020-06-17,595,30.981140530849956
Salta,2020-06-17,21,19.211045802847984
San_Juan,2020-06-17,7,100
San_Luis,2020-06-17,11,100
Santa_Cruz,2020-06-17,51,100
Santa_Fe,2020-06-17,290,100
Santiago_del_Estero,2020-06-17,22,100
Tierra_del_fuego,2020-06-17,136,100
Tucuman,2020-06-17,57,21.662245801400324
Buenos_Aires,2020-06-18,16452,12.791967096318709
CABA,2020-06-18,16984,19.01940147308531
Catamarca,2020-06-18,0,NA
Chaco,2020-06-18,1475,27.637360394149596
Chubut,2020-06-18,82,4.139882007368411
Cordoba,2020-06-18,513,78.49675033529128
Corrientes,2020-06-18,108,53.095673564023976
Entre_Rios,2020-06-18,111,8.224982746801585
Formosa,2020-06-18,37,100
Jujuy,2020-06-18,12,100
La_Pampa,2020-06-18,6,100
La_Rioja,2020-06-18,64,100
Mendoza,2020-06-18,119,32.671896949719866
Misiones,2020-06-18,38,100
Neuquen,2020-06-18,267,11.684628826889996
Rio_Negro,2020-06-18,622,28.606201302862377
Salta,2020-06-18,21,28.016097621149477
San_Juan,2020-06-18,7,100
San_Luis,2020-06-18,11,100
Santa_Cruz,2020-06-18,51,100
Santa_Fe,2020-06-18,301,100
Santiago_del_Estero,2020-06-18,22,100
Tierra_del_fuego,2020-06-18,136,100
Tucuman,2020-06-18,58,24.576414852661948
Buenos_Aires,2020-06-19,17570,12.460856797881187
CABA,2020-06-19,17788,18.792163909933695
Catamarca,2020-06-19,0,NA
Chaco,2020-06-19,1506,27.83396346451618
Chubut,2020-06-19,85,4.957587868338586
Cordoba,2020-06-19,532,65.04822205709442
Corrientes,2020-06-19,113,45.558540879863564
Entre_Rios,2020-06-19,115,9.095796851291823
Formosa,2020-06-19,37,100
Jujuy,2020-06-19,13,100
La_Pampa,2020-06-19,6,100
La_Rioja,2020-06-19,64,100
Mendoza,2020-06-19,122,31.78294077431536
Misiones,2020-06-19,38,100
Neuquen,2020-06-19,294,10.85902131479166
Rio_Negro,2020-06-19,656,23.34857141223029
Salta,2020-06-19,21,43.4554729491254
San_Juan,2020-06-19,7,100
San_Luis,2020-06-19,11,100
Santa_Cruz,2020-06-19,51,100
Santa_Fe,2020-06-19,312,48.74257679598466
Santiago_del_Estero,2020-06-19,22,100
Tierra_del_fuego,2020-06-19,136,100
Tucuman,2020-06-19,58,59.24770002568008
Buenos_Aires,2020-06-20,18583,11.815342307821687
CABA,2020-06-20,18302,18.89177117331909
Catamarca,2020-06-20,0,NA
Chaco,2020-06-20,1530,28.173094066903232
Chubut,2020-06-20,88,6.97615122560269
Cordoba,2020-06-20,552,39.38707539017429
Corrientes,2020-06-20,113,41.94984652134698
Entre_Rios,2020-06-20,134,9.851697304139481
Formosa,2020-06-20,39,100
Jujuy,2020-06-20,13,6.850720921848125
La_Pampa,2020-06-20,6,100
La_Rioja,2020-06-20,64,100
Mendoza,2020-06-20,127,33.77312153173452
Misiones,2020-06-20,38,100
Neuquen,2020-06-20,303,10.969920370749469
Rio_Negro,2020-06-20,675,19.928323136210658
Salta,2020-06-20,21,100
San_Juan,2020-06-20,7,100
San_Luis,2020-06-20,11,100
Santa_Cruz,2020-06-20,51,100
Santa_Fe,2020-06-20,318,35.041285921895074
Santiago_del_Estero,2020-06-20,22,100
Tierra_del_fuego,2020-06-20,136,100
Tucuman,2020-06-20,58,92.34186305728811
Buenos_Aires,2020-06-21,19329,11.782585896339581
CABA,2020-06-21,19009,18.669716350787972
Catamarca,2020-06-21,0,NA
Chaco,2020-06-21,1582,27.485215889451307
Chubut,2020-06-21,94,9.847317537151149
Cordoba,2020-06-21,565,29.692470727211163
Corrientes,2020-06-21,113,44.00401310617608
Entre_Rios,2020-06-21,144,8.840725298764552
Formosa,2020-06-21,39,20.726146098522875
Jujuy,2020-06-21,13,6.943216109260903
La_Pampa,2020-06-21,6,100
La_Rioja,2020-06-21,64,100
Mendoza,2020-06-21,132,26.16178884147417
Misiones,2020-06-21,38,100
Neuquen,2020-06-21,312,10.881642913755755
Rio_Negro,2020-06-21,691,19.325322082013162
Salta,2020-06-21,21,100
San_Juan,2020-06-21,7,100
San_Luis,2020-06-21,11,100
Santa_Cruz,2020-06-21,51,100
Santa_Fe,2020-06-21,335,25.708556577222627
Santiago_del_Estero,2020-06-21,22,100
Tierra_del_fuego,2020-06-21,136,100
Tucuman,2020-06-21,58,100
Buenos_Aires,2020-06-22,20366,12.182718087083888
CABA,2020-06-22,20033,17.627242820960817
Catamarca,2020-06-22,0,NA
Chaco,2020-06-22,1602,27.59190683616429
Chubut,2020-06-22,99,10.060460415303245
Cordoba,2020-06-22,576,26.41654047914766
Corrientes,2020-06-22,114,48.671689712384264
Entre_Rios,2020-06-22,160,8.703090324120513
Formosa,2020-06-22,39,21.858105208725334
Jujuy,2020-06-22,15,7.184685137725921
La_Pampa,2020-06-22,6,100
La_Rioja,2020-06-22,64,100
Mendoza,2020-06-22,135,24.124001290324575
Misiones,2020-06-22,38,100
Neuquen,2020-06-22,323,13.360724989951658
Rio_Negro,2020-06-22,699,20.74338541319038
Salta,2020-06-22,22,100
San_Juan,2020-06-22,8,100
San_Luis,2020-06-22,11,100
Santa_Cruz,2020-06-22,51,100
Santa_Fe,2020-06-22,340,23.066578478093014
Santiago_del_Estero,2020-06-22,22,100
Tierra_del_fuego,2020-06-22,136,100
Tucuman,2020-06-22,59,100
Buenos_Aires,2020-06-23,21700,12.42659788967333
CABA,2020-06-23,20792,17.201371243436142
Catamarca,2020-06-23,0,NA
Chaco,2020-06-23,1657,27.52654241617726
Chubut,2020-06-23,101,14.047492226817775
Cordoba,2020-06-23,599,23.97444946821543
Corrientes,2020-06-23,114,65.07479656662399
Entre_Rios,2020-06-23,177,7.797293051827953
Formosa,2020-06-23,45,17.83185652703426
Jujuy,2020-06-23,18,7.684167141000976
La_Pampa,2020-06-23,6,100
La_Rioja,2020-06-23,65,100
Mendoza,2020-06-23,143,20.241108115011723
Misiones,2020-06-23,38,100
Neuquen,2020-06-23,352,13.280475460344705
Rio_Negro,2020-06-23,718,22.85661718959441
Salta,2020-06-23,22,100
San_Juan,2020-06-23,8,100
San_Luis,2020-06-23,11,100
Santa_Cruz,2020-06-23,51,100
Santa_Fe,2020-06-23,369,19.291192260604845
Santiago_del_Estero,2020-06-23,22,100
Tierra_del_fuego,2020-06-23,136,100
Tucuman,2020-06-23,59,100
Buenos_Aires,2020-06-24,23163,12.601156024107372
CABA,2020-06-24,21804,16.848436434174957
Catamarca,2020-06-24,0,NA
Chaco,2020-06-24,1694,29.74087289182634
Chubut,2020-06-24,103,16.924445491370783
Cordoba,2020-06-24,601,25.714529763630708
Corrientes,2020-06-24,114,100
Entre_Rios,2020-06-24,201,6.933118127918782
Formosa,2020-06-24,45,19.610898769229166
Jujuy,2020-06-24,44,6.4987468230952254
La_Pampa,2020-06-24,7,100
La_Rioja,2020-06-24,72,100
Mendoza,2020-06-24,151,17.562034754930195
Misiones,2020-06-24,38,100
Neuquen,2020-06-24,364,14.336689670608308
Rio_Negro,2020-06-24,742,26.058757272624728
Salta,2020-06-24,25,100
San_Juan,2020-06-24,8,100
San_Luis,2020-06-24,11,100
Santa_Cruz,2020-06-24,51,100
Santa_Fe,2020-06-24,373,19.362668535174514
Santiago_del_Estero,2020-06-24,22,100
Tierra_del_fuego,2020-06-24,136,100
Tucuman,2020-06-24,69,100
Buenos_Aires,2020-06-25,24645,12.350319658989958
CABA,2020-06-25,22746,16.27999039395439
Catamarca,2020-06-25,0,NA
Chaco,2020-06-25,1755,27.373790922746014
Chubut,2020-06-25,104,19.56801107798259
Cordoba,2020-06-25,607,31.915683407305075
Corrientes,2020-06-25,114,100
Entre_Rios,2020-06-25,218,6.5531063309423985
Formosa,2020-06-25,45,19.433685752511725
Jujuy,2020-06-25,45,2.9909068253896773
La_Pampa,2020-06-25,7,100
La_Rioja,2020-06-25,74,100
Mendoza,2020-06-25,152,18.22307542901098
Misiones,2020-06-25,39,100
Neuquen,2020-06-25,384,15.06071743660296
Rio_Negro,2020-06-25,792,27.426314457648655
Salta,2020-06-25,25,21.13513758086218
San_Juan,2020-06-25,8,100
San_Luis,2020-06-25,11,100
Santa_Cruz,2020-06-25,51,100
Santa_Fe,2020-06-25,394,17.39912227161868
Santiago_del_Estero,2020-06-25,22,100
Tierra_del_fuego,2020-06-25,136,100
Tucuman,2020-06-25,70,20.900902920169024
Buenos_Aires,2020-06-26,26337,11.630747587287676
CABA,2020-06-26,23714,15.916359740642537
Catamarca,2020-06-26,0,NA
Chaco,2020-06-26,1831,24.194182445811684
Chubut,2020-06-26,114,19.05772059095516
Cordoba,2020-06-26,615,38.0464812696128
Corrientes,2020-06-26,114,100
Entre_Rios,2020-06-26,237,7.019807146222948
Formosa,2020-06-26,70,11.344707710498389
Jujuy,2020-06-26,72,2.232174241877559
La_Pampa,2020-06-26,7,100
La_Rioja,2020-06-26,75,21.95582825151447
Mendoza,2020-06-26,155,19.75537534250998
Misiones,2020-06-26,39,100
Neuquen,2020-06-26,415,13.169503604480811
Rio_Negro,2020-06-26,805,22.543194119821695
Salta,2020-06-26,25,19.753487913798267
San_Juan,2020-06-26,8,100
San_Luis,2020-06-26,11,100
Santa_Cruz,2020-06-26,51,100
Santa_Fe,2020-06-26,406,16.928694196042276
Santiago_del_Estero,2020-06-26,22,100
Tierra_del_fuego,2020-06-26,136,100
Tucuman,2020-06-26,71,17.03387001872102
Buenos_Aires,2020-06-27,27761,11.234448054544865
CABA,2020-06-27,24563,16.22513226827754
Catamarca,2020-06-27,0,NA
Chaco,2020-06-27,1883,22.644577325656936
Chubut,2020-06-27,114,22.064415722928395
Cordoba,2020-06-27,630,40.463951466587034
Corrientes,2020-06-27,115,100
Entre_Rios,2020-06-27,249,7.359821924638819
Formosa,2020-06-27,70,6.574599158959652
Jujuy,2020-06-27,75,2.084398202805658
La_Pampa,2020-06-27,7,100
La_Rioja,2020-06-27,76,20.177836369855257
Mendoza,2020-06-27,161,20.798636914447982
Misiones,2020-06-27,39,100
Neuquen,2020-06-27,431,12.460445063409194
Rio_Negro,2020-06-27,819,21.799341548677198
Salta,2020-06-27,27,17.020370623042126
San_Juan,2020-06-27,8,100
San_Luis,2020-06-27,11,100
Santa_Cruz,2020-06-27,51,100
Santa_Fe,2020-06-27,411,18.774347934276957
Santiago_del_Estero,2020-06-27,22,100
Tierra_del_fuego,2020-06-27,136,100
Tucuman,2020-06-27,72,16.3433085557242
Buenos_Aires,2020-06-28,28986,11.335253911174629
CABA,2020-06-28,25415,17.157200043472603
Catamarca,2020-06-28,0,NA
Chaco,2020-06-28,1930,21.76793204672943
Chubut,2020-06-28,119,21.72581370809834
Cordoba,2020-06-28,635,44.90960128085398
Corrientes,2020-06-28,115,100
Entre_Rios,2020-06-28,273,7.9208560291141374
Formosa,2020-06-28,70,6.4102389514169325
Jujuy,2020-06-28,75,2.3740754262252506
La_Pampa,2020-06-28,7,100
